Unnamed: 0.1,Unnamed: 0,암호화요양기호,요양기관명,기타인력코드,기타인력코드명,기타인력수
2858,25854,JDQ4MTYyMiM4MSMkMSMkNCMkOTkkNTgxMzUxIzIxIyQxIyQ1IyQwMyQzNjE0ODEjNDEjJDEjJDgjJDgz,풍경요양병원,200,사회복지사,1
2859,25857,JDQ4MTYyMiM4MSMkMSMkNCMkOTkkNTgxMzUxIzIxIyQxIyQ1IyQwMyQzNjEwMDIjODEjJDEjJDYjJDgz,의료법인 케이엔의료재단 경남요양병원,100,물리치료사,1
2860,25858,JDQ4MTYyMiM4MSMkMSMkNCMkOTkkNTgxMzUxIzIxIyQxIyQ1IyQwMyQzNjEwMDIjODEjJDEjJDYjJDgz,의료법인 케이엔의료재단 경남요양병원,200,사회복지사,1
2861,25859,JDQ4MTYyMiM4MSMkMSMkNCMkOTkkNTgxMzUxIzIxIyQxIyQ1IyQxMyQ0NjEwMDIjODEjJDEjJDYjJDgz,율제요양병원,100,물리치료사,3
2862,25860,JDQ4MTYyMiM4MSMkMSMkNCMkOTkkNTgxMzUxIzIxIyQxIyQ1IyQxMyQ0NjEwMDIjODEjJDEjJDYjJDgz,율제요양병원,200,사회복지사,2
2863,25861,JDQ4MTYyMiM4MSMkMSMkNCMkOTkkNTgxMzUxIzIxIyQxIyQ1IyQxMyQyNjE0ODEjNjEjJDEjJDQjJDgz,엠마우스요양병원,71,약사,1
2864,25862,JDQ4MTYyMiM4MSMkMSMkNCMkOTkkNTgxMzUxIzIxIyQxIyQ1IyQxMyQyNjE0ODEjNjEjJDEjJDQjJDgz,엠마우스요양병원,100,물리치료사,6
2865,25863,JDQ4MTYyMiM4MSMkMSMkNCMkOTkkNTgxMzUxIzIxIyQxIyQ1IyQxMyQyNjE0ODEjNjEjJDEjJDQjJDgz,엠마우스요양병원,110,작업치료사,3
2866,25864,JDQ4MTYyMiM4MSMkMSMkNCMkOTkkNTgxMzUxIzIxIyQxIyQ1IyQxMyQyNjE0ODEjNjEjJDEjJDQjJDgz,엠마우스요양병원,200,사회복지사,1
2867,25865,JDQ4MTYyMiM4MSMkMSMkNCMkOTkkNTgxMzUxIzIxIyQxIyQ1IyQxMyQyNjE4MzIjNDEjJDEjJDQjJDgz,의료법인이은의료재단 이은요양병원,100,물리치료사,1
2868,25866,JDQ4MTYyMiM4MSMkMSMkNCMkOTkkNTgxMzUxIzIxIyQxIyQ1IyQxMyQyNjE4MzIjNDEjJDEjJDQjJDgz,의료법인이은의료재단 이은요양병원,200,사회복지사,1
2869,25867,JDQ4MTYyMiM4MSMkMSMkNCMkOTkkNTgxMzUxIzIxIyQxIyQ1IyQxMyQyNjEwMDIjNTEjJDEjJDYjJDgz,거제요양병원,100,물리치료사,3
2870,25868,JDQ4MTYyMiM4MSMkMSMkNCMkOTkkNTgxMzUxIzIxIyQxIyQ1IyQxMyQyNjEwMDIjNTEjJDEjJDYjJDgz,거제요양병원,200,사회복지사,1
2871,25869,JDQ4MTYyMiM4MSMkMSMkNCMkOTkkNTgxMzUxIzIxIyQxIyQ1IyQxMyQyNjEyMjIjNDEjJDEjJDgjJDgz,성운요양병원,100,물리치료사,1
2872,25870,JDQ4MTYyMiM4MSMkMSMkNCMkOTkkNTgxMzUxIzIxIyQxIyQ1IyQxMyQyNjEyMjIjNDEjJDEjJDgjJDgz,성운요양병원,110,작업치료사,1
2873,25871,JDQ4MTYyMiM4MSMkMSMkNCMkOTkkNTgxMzUxIzIxIyQxIyQ1IyQxMyQyNjEyMjIjNDEjJDEjJDgjJDgz,성운요양병원,200,사회복지사,1
2874,25872,JDQ4MTYyMiM4MSMkMSMkNCMkOTkkNTgxMzUxIzIxIyQxIyQ1IyQxMyQzNjE4MzIjNTEjJDEjJDIjJDgz,위너스자연요양병원,100,물리치료사,2
2875,25873,JDQ4MTYyMiM4MSMkMSMkNCMkOTkkNTgxMzUxIzIxIyQxIyQ1IyQxMyQzNjE4MzIjNTEjJDEjJDIjJDgz,위너스자연요양병원,200,사회복지사,1
2876,25874,JDQ4MTYyMiM4MSMkMSMkNCMkOTkkNTgxMzUxIzIxIyQxIyQ1IyQxMyQzNjEwMDIjNjEjJDEjJDgjJDgz,의료법인승인의료재단동창원요양병원,71,약사,1
2877,25875,JDQ4MTYyMiM4MSMkMSMkNCMkOTkkNTgxMzUxIzIxIyQxIyQ1IyQxMyQzNjEwMDIjNjEjJDEjJDgjJDgz,의료법인승인의료재단동창원요양병원,100,물리치료사,2
2878,25876,JDQ4MTYyMiM4MSMkMSMkNCMkOTkkNTgxMzUxIzIxIyQxIyQ1IyQxMyQzNjEwMDIjNjEjJDEjJDgjJDgz,의료법인승인의료재단동창원요양병원,200,사회복지사,2
2879,25877,JDQ4MTYyMiM4MSMkMSMkNCMkOTkkNTgxMzUxIzIxIyQxIyQ1IyQxMyQzNjEyMjIjNjEjJDEjJDAjJDgz,의료법인태산의료재단 큰사랑요양병원,71,약사,1
2880,25878,JDQ4MTYyMiM4MSMkMSMkNCMkOTkkNTgxMzUxIzIxIyQxIyQ1IyQxMyQzNjEyMjIjNjEjJDEjJDAjJDgz,의료법인태산의료재단 큰사랑요양병원,100,물리치료사,11
2881,25879,JDQ4MTYyMiM4MSMkMSMkNCMkOTkkNTgxMzUxIzIxIyQxIyQ1IyQxMyQzNjEyMjIjNjEjJDEjJDAjJDgz,의료법인태산의료재단 큰사랑요양병원,110,작업치료사,5
2882,25880,JDQ4MTYyMiM4MSMkMSMkNCMkOTkkNTgxMzUxIzIxIyQxIyQ1IyQxMyQzNjEyMjIjNjEjJDEjJDAjJDgz,의료법인태산의료재단 큰사랑요양병원,200,사회복지사,1
2883,25881,JDQ4MTYyMiM4MSMkMSMkNCMkOTkkNTgxMzUxIzIxIyQxIyQ5IyQ3OSQyNjE0ODEjNjEjJDEjJDgjJDgz,평심요양병원,100,물리치료사,1
2884,25882,JDQ4MTYyMiM4MSMkMSMkNCMkOTkkNTgxMzUxIzIxIyQxIyQ5IyQ3OSQyNjE0ODEjNjEjJDEjJDgjJDgz,평심요양병원,200,사회복지사,1
2885,25883,JDQ4MTYyMiM4MSMkMSMkNCMkOTkkNTgxMzUxIzIxIyQxIyQ5IyQ3OSQyNjE4MzIjNDEjJDEjJDgjJDgz,의료법인 이유의료재단 희윤요양병원,71,약사,1
2886,25884,JDQ4MTYyMiM4MSMkMSMkNCMkOTkkNTgxMzUxIzIxIyQxIyQ5IyQ3OSQyNjE4MzIjNDEjJDEjJDgjJDgz,의료법인 이유의료재단 희윤요양병원,100,물리치료사,1
2887,25885,JDQ4MTYyMiM4MSMkMSMkNCMkOTkkNTgxMzUxIzIxIyQxIyQ5IyQ3OSQyNjE4MzIjNDEjJDEjJDgjJDgz,의료법인 이유의료재단 희윤요양병원,200,사회복지사,1
2888,25886,JDQ4MTYyMiM4MSMkMSMkNCMkOTkkNTgxMzUxIzIxIyQxIyQ5IyQ3OSQyNjEwMDIjNjEjJDEjJDAjJDgz,밀양요양병원,100,물리치료사,2
2889,25887,JDQ4MTYyMiM4MSMkMSMkNCMkOTkkNTgxMzUxIzIxIyQxIyQ5IyQ3OSQyNjEwMDIjNjEjJDEjJDAjJDgz,밀양요양병원,200,사회복지사,2
2890,25888,JDQ4MTYyMiM4MSMkMSMkNCMkOTkkNTgxMzUxIzIxIyQxIyQ5IyQ3OSQyNjEyMjIjNTEjJDEjJDIjJDgz,범서사랑요양병원,100,물리치료사,2
2891,25889,JDQ4MTYyMiM4MSMkMSMkNCMkOTkkNTgxMzUxIzIxIyQxIyQ5IyQ3OSQyNjEyMjIjNTEjJDEjJDIjJDgz,범서사랑요양병원,200,사회복지사,1
2892,25890,JDQ4MTYyMiM4MSMkMSMkNCMkOTkkNTgxMzUxIzIxIyQxIyQ5IyQ3OSQzNjE0ODEjODEjJDEjJDYjJDgz,의료법인 서재의료재단 혜인요양병원,71,약사,1
2893,25891,JDQ4MTYyMiM4MSMkMSMkNCMkOTkkNTgxMzUxIzIxIyQxIyQ5IyQ3OSQzNjE0ODEjODEjJDEjJDYjJDgz,의료법인 서재의료재단 혜인요양병원,100,물리치료사,6
2894,25892,JDQ4MTYyMiM4MSMkMSMkNCMkOTkkNTgxMzUxIzIxIyQxIyQ5IyQ3OSQzNjE0ODEjODEjJDEjJDYjJDgz,의료법인 서재의료재단 혜인요양병원,110,작업치료사,4
2895,25893,JDQ4MTYyMiM4MSMkMSMkNCMkOTkkNTgxMzUxIzIxIyQxIyQ5IyQ3OSQzNjE0ODEjODEjJDEjJDYjJDgz,의료법인 서재의료재단 혜인요양병원,200,사회복지사,1
2896,25894,JDQ4MTYyMiM4MSMkMSMkNCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ2MiQyNjEwMDIjNDEjJDEjJDgjJDgz,의료법인 옐림의료재단 농소요양병원,100,물리치료사,1
2897,25895,JDQ4MTYyMiM4MSMkMSMkNCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ2MiQyNjEwMDIjNDEjJDEjJDgjJDgz,의료법인 옐림의료재단 농소요양병원,200,사회복지사,1
2898,25896,JDQ4MTYyMiM4MSMkMSMkNCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ2MiQzNjE0ODEjNjEjJDEjJDQjJDgz,신세계요양병원,71,약사,1
2899,25897,JDQ4MTYyMiM4MSMkMSMkNCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ2MiQzNjE0ODEjNjEjJDEjJDQjJDgz,신세계요양병원,100,물리치료사,2
2900,25898,JDQ4MTYyMiM4MSMkMSMkNCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ2MiQzNjE0ODEjNjEjJDEjJDQjJDgz,신세계요양병원,200,사회복지사,1
2901,25899,JDQ4MTYyMiM4MSMkMSMkNCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ2MiQzNjEwMDIjNTEjJDEjJDYjJDgz,의료법인승도의료재단메트로요양병원,100,물리치료사,1
2902,25900,JDQ4MTYyMiM4MSMkMSMkNCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ2MiQzNjEwMDIjNTEjJDEjJDYjJDgz,의료법인승도의료재단메트로요양병원,110,작업치료사,1
2903,25901,JDQ4MTYyMiM4MSMkMSMkNCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ2MiQzNjEwMDIjNTEjJDEjJDYjJDgz,의료법인승도의료재단메트로요양병원,200,사회복지사,1
2904,25902,JDQ4MTYyMiM4MSMkMSMkNCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ3MiQ0NjEwMDIjNTEjJDEjJDYjJDgz,이손요양병원,71,약사,1
2905,25903,JDQ4MTYyMiM4MSMkMSMkNCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ3MiQ0NjEwMDIjNTEjJDEjJDYjJDgz,이손요양병원,100,물리치료사,24
2906,25904,JDQ4MTYyMiM4MSMkMSMkNCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ3MiQ0NjEwMDIjNTEjJDEjJDYjJDgz,이손요양병원,110,작업치료사,13
2907,25905,JDQ4MTYyMiM4MSMkMSMkNCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ3MiQ0NjEwMDIjNTEjJDEjJDYjJDgz,이손요양병원,200,사회복지사,4
2908,25906,JDQ4MTYyMiM4MSMkMSMkNCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ3MiQyNjEyMjIjNjEjJDEjJDgjJDgz,의료법인청록의료재단신세계요양병원,71,약사,1
2909,25907,JDQ4MTYyMiM4MSMkMSMkNCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ3MiQyNjEyMjIjNjEjJDEjJDgjJDgz,의료법인청록의료재단신세계요양병원,100,물리치료사,30
2910,25908,JDQ4MTYyMiM4MSMkMSMkNCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ3MiQyNjEyMjIjNjEjJDEjJDgjJDgz,의료법인청록의료재단신세계요양병원,110,작업치료사,22
2911,25909,JDQ4MTYyMiM4MSMkMSMkNCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ3MiQyNjEyMjIjNjEjJDEjJDgjJDgz,의료법인청록의료재단신세계요양병원,200,사회복지사,2
2912,25910,JDQ4MTYyMiM4MSMkMSMkNCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ3MiQzNjEwMDIjNDEjJDEjJDgjJDgz,행복한요양병원,71,약사,1
2913,25911,JDQ4MTYyMiM4MSMkMSMkNCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ3MiQzNjEwMDIjNDEjJDEjJDgjJDgz,행복한요양병원,100,물리치료사,36
2914,25912,JDQ4MTYyMiM4MSMkMSMkNCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ3MiQzNjEwMDIjNDEjJDEjJDgjJDgz,행복한요양병원,110,작업치료사,25
2915,25913,JDQ4MTYyMiM4MSMkMSMkNCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ3MiQzNjEwMDIjNDEjJDEjJDgjJDgz,행복한요양병원,200,사회복지사,1
2916,25914,JDQ4MTYyMiM4MSMkMSMkNCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ3OSQyNjE0ODEjNTEjJDEjJDYjJDgz,의료법인 월촌의료재단 해솔요양병원,100,물리치료사,1
2917,25915,JDQ4MTYyMiM4MSMkMSMkNCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ3OSQyNjE0ODEjNTEjJDEjJDYjJDgz,의료법인 월촌의료재단 해솔요양병원,200,사회복지사,1
2918,25916,JDQ4MTYyMiM4MSMkMSMkNCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ3OSQzNjE0ODEjNjEjJDEjJDgjJDgz,의료법인 문용의료재단 천사요양병원,100,물리치료사,1
2919,25917,JDQ4MTYyMiM4MSMkMSMkNCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ3OSQzNjE0ODEjNjEjJDEjJDgjJDgz,의료법인 문용의료재단 천사요양병원,200,사회복지사,1
2920,25918,JDQ4MTYyMiM4MSMkMSMkNCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ3OSQzNjEwMDIjNjEjJDEjJDAjJDgz,사단법인한국경로복지회 우리요양병원,100,물리치료사,1
2921,25919,JDQ4MTYyMiM4MSMkMSMkNCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ3OSQzNjEwMDIjNjEjJDEjJDAjJDgz,사단법인한국경로복지회 우리요양병원,200,사회복지사,2
2922,25920,JDQ4MTYyMiM4MSMkMSMkNCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ3OSQzNjEyMjIjNTEjJDEjJDIjJDgz,대민의료생활협동조합 온세상요양병원,71,약사,1
2923,25921,JDQ4MTYyMiM4MSMkMSMkNCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ4MiQ0NjE0ODEjNTEjJDEjJDIjJDgz,의료법인 청산의료재단 효원요양병원,100,물리치료사,2
2924,25922,JDQ4MTYyMiM4MSMkMSMkNCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ4MiQ0NjE0ODEjNTEjJDEjJDIjJDgz,의료법인 청산의료재단 효원요양병원,200,사회복지사,2
2925,25927,JDQ4MTYyMiM4MSMkMSMkNCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ4MiQzNjE0ODEjNDEjJDEjJDQjJDgz,의료법인 시영의료재단 함안요양병원,71,약사,1
2926,25928,JDQ4MTYyMiM4MSMkMSMkNCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ4MiQzNjE0ODEjNDEjJDEjJDQjJDgz,의료법인 시영의료재단 함안요양병원,100,물리치료사,1
2927,25929,JDQ4MTYyMiM4MSMkMSMkNCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ4MiQzNjE0ODEjNDEjJDEjJDQjJDgz,의료법인 시영의료재단 함안요양병원,200,사회복지사,1
2928,25930,JDQ4MTYyMiM4MSMkMSMkNCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ4MiQzNjE4MzIjNjEjJDEjJDAjJDgz,한일요양병원,100,물리치료사,1
2929,25931,JDQ4MTYyMiM4MSMkMSMkNCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ4MiQzNjE4MzIjNjEjJDEjJDAjJDgz,한일요양병원,200,사회복지사,1
2930,25932,JDQ4MTYyMiM4MSMkMSMkNCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ4MiQzNjEyMjIjNjEjJDEjJDgjJDgz,의료법인예경의료재단예경요양병원,71,약사,1
2931,25933,JDQ4MTYyMiM4MSMkMSMkNCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ4MiQzNjEyMjIjNjEjJDEjJDgjJDgz,의료법인예경의료재단예경요양병원,100,물리치료사,6
2932,25934,JDQ4MTYyMiM4MSMkMSMkNCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ4MiQzNjEyMjIjNjEjJDEjJDgjJDgz,의료법인예경의료재단예경요양병원,110,작업치료사,3
2933,25935,JDQ4MTYyMiM4MSMkMSMkNCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ4MiQzNjEyMjIjNjEjJDEjJDgjJDgz,의료법인예경의료재단예경요양병원,200,사회복지사,1
2934,25936,JDQ4MTYyMiM4MSMkMSMkNCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ4OSQyNjEwMDIjODEjJDEjJDYjJDgz,의료법인 덕산의료재단 한마음노인요양병원,71,약사,1
2935,25937,JDQ4MTYyMiM4MSMkMSMkNCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ4OSQyNjEwMDIjODEjJDEjJDYjJDgz,의료법인 덕산의료재단 한마음노인요양병원,100,물리치료사,4
2936,25938,JDQ4MTYyMiM4MSMkMSMkNCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ4OSQyNjEwMDIjODEjJDEjJDYjJDgz,의료법인 덕산의료재단 한마음노인요양병원,200,사회복지사,1
2937,25939,JDQ4MTYyMiM4MSMkMSMkNCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ4OSQyNjEyMjIjNzEjJDEjJDgjJDgz,참좋은요양병원,100,물리치료사,2
2938,25940,JDQ4MTYyMiM4MSMkMSMkNCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ4OSQyNjEyMjIjNzEjJDEjJDgjJDgz,참좋은요양병원,200,사회복지사,1
2939,25941,JDQ4MTYyMiM4MSMkMSMkNCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ4OSQzNjE4MzIjODEjJDEjJDIjJDgz,한가족요양병원,71,약사,1
2940,25942,JDQ4MTYyMiM4MSMkMSMkNCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ4OSQzNjE4MzIjODEjJDEjJDIjJDgz,한가족요양병원,100,물리치료사,11
2941,25943,JDQ4MTYyMiM4MSMkMSMkNCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ4OSQzNjE4MzIjODEjJDEjJDIjJDgz,한가족요양병원,110,작업치료사,4
2942,25944,JDQ4MTYyMiM4MSMkMSMkNCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ4OSQzNjE4MzIjODEjJDEjJDIjJDgz,한가족요양병원,200,사회복지사,1
2943,25945,JDQ4MTYyMiM4MSMkMSMkNCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ5MiQ0NjE0ODEjNDEjJDEjJDQjJDgz,늘푸른요양병원,71,약사,1
2944,25946,JDQ4MTYyMiM4MSMkMSMkNCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ5MiQ0NjE0ODEjNDEjJDEjJDQjJDgz,늘푸른요양병원,100,물리치료사,2
2945,25947,JDQ4MTYyMiM4MSMkMSMkNCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ5MiQ0NjE0ODEjNDEjJDEjJDQjJDgz,늘푸른요양병원,200,사회복지사,1
2946,25948,JDQ4MTYyMiM4MSMkMSMkNCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ5MiQ0NjEwMDIjODEjJDEjJDIjJDgz,의료법인경빈의료재단 김해센텀요양병원,100,물리치료사,2
2947,25949,JDQ4MTYyMiM4MSMkMSMkNCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ5MiQ0NjEwMDIjODEjJDEjJDIjJDgz,의료법인경빈의료재단 김해센텀요양병원,110,작업치료사,1
2948,25950,JDQ4MTYyMiM4MSMkMSMkNCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ5MiQ0NjEwMDIjODEjJDEjJDIjJDgz,의료법인경빈의료재단 김해센텀요양병원,200,사회복지사,1
2949,25951,JDQ4MTYyMiM4MSMkMSMkNCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ5MiQyNjE0ODEjNjEjJDEjJDAjJDgz,의료법인신화성의료재단 장유요양병원,71,약사,1
2950,25952,JDQ4MTYyMiM4MSMkMSMkNCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ5MiQyNjE0ODEjNjEjJDEjJDAjJDgz,의료법인신화성의료재단 장유요양병원,100,물리치료사,17
2951,25953,JDQ4MTYyMiM4MSMkMSMkNCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ5MiQyNjE0ODEjNjEjJDEjJDAjJDgz,의료법인신화성의료재단 장유요양병원,110,작업치료사,11
2952,25954,JDQ4MTYyMiM4MSMkMSMkNCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ5MiQyNjE0ODEjNjEjJDEjJDAjJDgz,의료법인신화성의료재단 장유요양병원,200,사회복지사,1
2953,25955,JDQ4MTYyMiM4MSMkMSMkNCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ5MiQyNjE4MzIjODEjJDEjJDYjJDgz,의료법인창녕성산의료재단 영산요양병원,71,약사,1
2954,25956,JDQ4MTYyMiM4MSMkMSMkNCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ5MiQyNjE4MzIjODEjJDEjJDYjJDgz,의료법인창녕성산의료재단 영산요양병원,100,물리치료사,2
2955,25957,JDQ4MTYyMiM4MSMkMSMkNCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ5MiQyNjE4MzIjODEjJDEjJDYjJDgz,의료법인창녕성산의료재단 영산요양병원,200,사회복지사,1
2956,25958,JDQ4MTYyMiM4MSMkMSMkNCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ5MiQzNjE0ODEjNzEjJDEjJDgjJDgz,따사랑요양병원,100,물리치료사,2
2957,25959,JDQ4MTYyMiM4MSMkMSMkNCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ5MiQzNjE0ODEjNzEjJDEjJDgjJDgz,따사랑요양병원,200,사회복지사,1
2958,25960,JDQ4MTYyMiM4MSMkMSMkNCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ5OSQ0NjEwMDIjNDEjJDEjJDgjJDgz,삼호요양병원,100,물리치료사,2
2959,25961,JDQ4MTYyMiM4MSMkMSMkNCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ5OSQ0NjEwMDIjNDEjJDEjJDgjJDgz,삼호요양병원,200,사회복지사,1
2960,25963,JDQ4MTYyMiM4MSMkMSMkNCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ5OSQzNjE4MzIjNjEjJDEjJDQjJDgz,의료법인 오남의료재단 인제요양병원,71,약사,1
2961,25964,JDQ4MTYyMiM4MSMkMSMkNCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ5OSQzNjE4MzIjNjEjJDEjJDQjJDgz,의료법인 오남의료재단 인제요양병원,100,물리치료사,1
2962,25965,JDQ4MTYyMiM4MSMkMSMkNCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ5OSQzNjE4MzIjNjEjJDEjJDQjJDgz,의료법인 오남의료재단 인제요양병원,200,사회복지사,1
2963,25966,JDQ4MTYyMiM4MSMkMSMkNCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQwMyQ0NjE0ODEjNzEjJDEjJDgjJDgz,새웅상요양병원,100,물리치료사,1
2964,25967,JDQ4MTYyMiM4MSMkMSMkNCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQwMyQ0NjE0ODEjNzEjJDEjJDgjJDgz,새웅상요양병원,200,사회복지사,1
2965,25968,JDQ4MTYyMiM4MSMkMSMkNCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQwMyQyNjE0ODEjNDEjJDEjJDgjJDgz,창원삼성요양병원,100,물리치료사,2
2966,25969,JDQ4MTYyMiM4MSMkMSMkNCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQwMyQyNjE0ODEjNDEjJDEjJDgjJDgz,창원삼성요양병원,200,사회복지사,1
2967,25970,JDQ4MTYyMiM4MSMkMSMkNCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQwMyQyNjEwMDIjNDEjJDEjJDQjJDgz,의료법인 세연의료재단 무거연세요양병원,71,약사,2
2968,25971,JDQ4MTYyMiM4MSMkMSMkNCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQwMyQyNjEwMDIjNDEjJDEjJDQjJDgz,의료법인 세연의료재단 무거연세요양병원,100,물리치료사,2
2969,25972,JDQ4MTYyMiM4MSMkMSMkNCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQwMyQyNjEwMDIjNDEjJDEjJDQjJDgz,의료법인 세연의료재단 무거연세요양병원,200,사회복지사,2
2970,25973,JDQ4MTYyMiM4MSMkMSMkNCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQwMyQzNjE0ODEjNjEjJDEjJDAjJDgz,의료법인 자은의료재단 덕산요양병원,100,물리치료사,1
2971,25974,JDQ4MTYyMiM4MSMkMSMkNCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQwMyQzNjE0ODEjNjEjJDEjJDAjJDgz,의료법인 자은의료재단 덕산요양병원,200,사회복지사,1
2972,25975,JDQ4MTYyMiM4MSMkMSMkNCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQwMyQzNjE4MzIjODEjJDEjJDYjJDgz,의료법인 서원탑의료재단 서원요양병원,100,물리치료사,1
2973,25976,JDQ4MTYyMiM4MSMkMSMkNCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQwMyQzNjE4MzIjODEjJDEjJDYjJDgz,의료법인 서원탑의료재단 서원요양병원,200,사회복지사,1
2974,25977,JDQ4MTYyMiM4MSMkMSMkNCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQwMyQzNjEwMDIjNTEjJDEjJDIjJDgz,의료법인아람의료재단덕유산자연사랑요양병원,71,약사,1
2975,25978,JDQ4MTYyMiM4MSMkMSMkNCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQwMyQzNjEwMDIjNTEjJDEjJDIjJDgz,의료법인아람의료재단덕유산자연사랑요양병원,100,물리치료사,4
2976,25979,JDQ4MTYyMiM4MSMkMSMkNCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQwMyQzNjEwMDIjNTEjJDEjJDIjJDgz,의료법인아람의료재단덕유산자연사랑요양병원,200,사회복지사,2
2977,25980,JDQ4MTYyMiM4MSMkMSMkNCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQwMyQzNjEyMjIjNDEjJDEjJDgjJDgz,의료법인 청남의료재단  세민에스요양병원,71,약사,1
2978,25981,JDQ4MTYyMiM4MSMkMSMkNCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQwMyQzNjEyMjIjNDEjJDEjJDgjJDgz,의료법인 청남의료재단  세민에스요양병원,100,물리치료사,62
2979,25982,JDQ4MTYyMiM4MSMkMSMkNCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQwMyQzNjEyMjIjNDEjJDEjJDgjJDgz,의료법인 청남의료재단  세민에스요양병원,110,작업치료사,45
